"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Clematis","ligusticifolia","Clematis ligusticifolia","1982-04-22","-119.5294","34.3964","","medium","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1978-11-05","-120.2193","34.502434","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1980-10-11","-120.338978","34.482536","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1980-08-16","-120.3419","34.4877","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1980-04-13","-120.3388","34.4688","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","2004-08-22","-120.1411","34.48833","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","2021-08-13","-119.76946","34.56121","383","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1991-08-07","-120.0788","34.5531","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","2004-08-22","-120.1411","34.4883","58","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","2019-05-10","-120.454892","34.529129","","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1978-10-15","-119.771088","34.016528","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1999-11-04","-119.5518","34.0079","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1999-11-04","-119.55181","34.00789","67","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1997-08-02","-119.7073","33.9695","5","high","SDNHM","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1996-07-27","-120.1418","33.9732","150","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","2013-11-04","-120.0498","33.9838","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1997-08-02","-119.7081","33.9703","","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1997-08-02","-119.70811","33.97031","5","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","2009-01-01","-119.534854","34.399615","5","low","UC Natural Reserve System","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","2009-04-01","-120.088934","34.731332","360","low","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","1984-01-01","-120.42006","34.68567","85","medium","California State Parks","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Clematis","ligusticifolia","Clematis ligusticifolia","2023-03-01","-120.45556","34.493616","","medium","TNC","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
