"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Brassica","nigra","Brassica nigra","1992-03-28","-119.5788","34.0472","60","medium","SDNHM","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1992-03-04","-119.7611","34.0079","219","medium","SDNHM","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1981-06-15","-119.54495","34.0223","5","low","SDNHM","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1986-03-27","-119.771088","34.016528","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1995-03-04","-119.5558","34.0484","18","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1981-06-15","-119.5419","34.0216","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1991-04-02","-119.84","34.0201","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1990-05-30","-119.78299","34.0136","268","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1992-03-04","-119.7627","34.0073","219","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1990-05-31","-119.6735","33.9906","167","medium","UC/JEPS","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1990-05-31","-119.67348","33.99058","170","low","SDNHM","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1991-04-01","-119.67413","33.99767","305","medium","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1979-05-05","-120.0787","33.9787","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1991-04-01","-119.6745","33.9957","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1991-04-03","-119.6705","33.987","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","2009-01-01","-119.534854","34.399615","5","low","UC Natural Reserve System","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","2005-01-01","-120.419082","34.68284","80","low","Elihu Gevirtz http://www.elihugevirtz.com/","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","2009-04-01","-120.088934","34.731332","360","low","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","2004-01-01","-120.441055","34.699636","119","low","Elihu Gevirtz http://www.elihugevirtz.com/","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1990-08-14","-120.666961","34.903178","113","medium","Land Trust of Santa Barbara County; Storrer and Semonsen Environmental Services.","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Brassica","nigra","Brassica nigra","1979-01-01","-120.22856","34.48889","103","medium","California State Parks","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
