"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Ricinus","communis","Ricinus communis","2020-02-20","-119.638887","34.461774","530","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2020-02-20","-119.639035","34.462132","530","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2019-12-14","-119.841296","34.437993","7","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2019-10-14","-119.581686","34.415503","21","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2019-10-12","-119.846041","34.408998","6","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2019-04-05","-119.594322","34.424683","62","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2019-03-14","-120.035095","34.463712","24","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-12-28","-120.456752","34.678684","54","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-12-02","-120.435552","34.68504","96","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-11-23","-119.815357","34.446247","19","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-11-23","-119.513462","34.388426","9","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-11-23","-119.735588","34.405022","24","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-11-23","-120.228338","34.473255","7","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-09-24","-119.777642","34.448747","46","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-09-20","-119.883347","34.432862","18","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-03-30","-119.705895","34.469955","401","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-03-04","-119.818537","34.423603","7","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2018-01-27","-119.712433","34.465195","322","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2017-12-28","-119.80097","34.50065","494","high","USDA Forest Service Natural Resource Information Systems NRIS","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2017-09-19","-119.66763","34.42066","11","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2017-08-20","-120.554502","34.666499","11","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2017-08-20","-120.493181","34.671992","19","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2017-03-26","-120.434876","34.684469","96","high","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2016-12-08","-119.712376","34.465171","283","high","iNaturalist","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-05-30","-120.186941","34.470468","8","high","California State Parks","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-05-29","-120.229697","34.477255","9","high","California State Parks","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Ricinus","communis","Ricinus communis","2012-05-21","-120.234508","34.470764","36","high","California State Parks","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
