"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Rumex","acetosella","Rumex acetosella","2019-08-26","-119.867292","34.420744","5","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","2019-04-26","-119.86679","34.41528","5","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","2019-04-26","-119.86564","34.41524","7","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","2009-03-25","-119.798","34.422","30","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","1984-02-02","-119.481","34.4065","91","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","1994-05-26","-119.7134","34.4078","91","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","2007-05-21","-119.8686","34.4138","","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","2019-05-09","-120.470879","34.452772","","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","2019-05-09","-120.467688","34.467121","","low","Cal Poly","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","2005-04-06","-120.51667","34.575","396","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","2004-06-20","-120.42667","34.58","335","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","1978-04-22","-119.86111","34.4175","6","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","1989-04-20","-119.7235","34.04405","30","medium","UC/JEPS","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","acetosella","Rumex acetosella","1989-04-20","-119.72261","34.04396","30","medium","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
